school_id,major_id,year,province,subject_type,min_score,min_rank,plan_count
S062,M06203,2024,四川,物理,559,105631,23
S062,M06203,2025,四川,物理,560,102040,7
S062,M06203,2023,湖南,物理,561,95781,5
S062,M06203,2024,湖南,物理,560,102478,26
S062,M06203,2025,湖南,物理,562,88743,23
S062,M06203,2023,河南,物理,559,106755,7
S062,M06203,2024,河南,物理,558,113569,11
S062,M06203,2025,河南,物理,558,115320,27
S062,M06204,2023,北京,历史,560,99759,11
S062,M06204,2024,北京,历史,562,89262,2
S062,M06204,2025,北京,历史,561,94012,6
S062,M06204,2023,广东,历史,561,90522,4
S062,M06204,2024,广东,历史,562,88135,18
S062,M06204,2025,广东,历史,561,93884,27
S062,M06204,2023,江苏,历史,566,62960,23
S062,M06204,2024,江苏,历史,566,63411,19
S062,M06204,2025,江苏,历史,566,67074,16
S062,M06204,2023,四川,历史,561,90017,15
S062,M06204,2024,四川,历史,562,85729,7
S062,M06204,2025,四川,历史,560,97868,7
S062,M06204,2023,湖南,历史,561,93982,13
S062,M06204,2024,湖南,历史,560,103267,14
S062,M06204,2025,湖南,历史,560,102842,2
S062,M06204,2023,河南,历史,561,91143,6
S062,M06204,2024,河南,历史,560,96812,14
S062,M06204,2025,河南,历史,560,100539,26
S062,M06205,2023,北京,物理,553,168531,22
S062,M06205,2024,北京,物理,552,174905,26
S062,M06205,2025,北京,物理,552,176336,14
S062,M06205,2023,广东,物理,554,149910,20
S062,M06205,2024,广东,物理,553,165134,15
S062,M06205,2025,广东,物理,554,152463,19
S062,M06205,2023,江苏,物理,560,100286,21
S062,M06205,2024,江苏,物理,560,101873,28
S062,M06205,2025,江苏,物理,560,103115,2
S062,M06205,2023,四川,物理,552,175934,4
S062,M06205,2024,四川,物理,552,175672,20
S062,M06205,2025,四川,物理,552,173860,19
S062,M06205,2023,湖南,物理,551,185161,17
S062,M06205,2024,湖南,物理,552,177003,2
S062,M06205,2025,湖南,物理,552,174829,10
S062,M06205,2023,河南,物理,553,166261,15
S062,M06205,2024,河南,物理,554,157873,24
S062,M06205,2025,河南,物理,555,145977,11
S062,M06206,2023,北京,物理,551,188766,15
S062,M06206,2024,北京,物理,551,187080,26
S062,M06206,2025,北京,物理,551,187019,21
S062,M06206,2023,广东,物理,556,134631,10
S062,M06206,2024,广东,物理,555,144221,30
S062,M06206,2025,广东,物理,554,155035,16
S062,M06206,2023,江苏,物理,558,111605,11
S062,M06206,2024,江苏,物理,559,109168,17
S062,M06206,2025,江苏,物理,559,104373,22
S062,M06206,2023,四川,物理,555,144526,2
S062,M06206,2024,四川,物理,556,132533,7
S062,M06206,2025,四川,物理,555,144267,6
S062,M06206,2023,湖南,物理,550,200770,4
S062,M06206,2024,湖南,物理,550,207241,19
S062,M06206,2025,湖南,物理,551,193712,12
S062,M06206,2023,河南,物理,554,159060,6
S062,M06206,2024,河南,物理,554,157892,8
S062,M06206,2025,河南,物理,552,174910,29
S063,M06301,2023,北京,物理,554,157287,15
S063,M06301,2024,北京,物理,554,153824,9
S063,M06301,2025,北京,物理,555,145677,29
S063,M06301,2023,广东,物理,554,158848,19
S063,M06301,2024,广东,物理,554,154955,30
S063,M06301,2025,广东,物理,554,149481,9
S063,M06301,2023,江苏,物理,553,167776,10
S063,M06301,2024,江苏,物理,554,155883,9
S063,M06301,2025,江苏,物理,552,178532,8
S063,M06301,2023,四川,物理,551,191156,18
S063,M06301,2024,四川,物理,552,176741,25
S063,M06301,2025,四川,物理,553,169966,24
S063,M06301,2023,湖南,物理,553,163111,21
S063,M06301,2024,湖南,物理,552,173250,21
S063,M06301,2025,湖南,物理,554,153188,4
S063,M06301,2023,河南,物理,555,143939,5
S063,M06301,2024,河南,物理,555,140929,12
S063,M06301,2025,河南,物理,556,138065,12
S063,M06302,2023,北京,物理,550,209635,26
S063,M06302,2024,北京,物理,551,186451,17
S063,M06302,2025,北京,物理,550,212558,27
S063,M06302,2023,广东,物理,552,175486,25
S063,M06302,2024,广东,物理,552,175723,25
S063,M06302,2025,广东,物理,550,200564,7
S063,M06302,2023,江苏,物理,551,191665,6
S063,M06302,2024,江苏,物理,551,197065,26
S063,M06302,2025,江苏,物理,551,195313,2
S063,M06302,2023,四川,物理,549,213384,22
S063,M06302,2024,四川,物理,551,188202,16
S063,M06302,2025,四川,物理,551,194444,8
S063,M06302,2023,湖南,物理,555,148257,9
S063,M06302,2024,湖南,物理,556,134717,22
S063,M06302,2025,湖南,物理,556,137391,4
S063,M06302,2023,河南,物理,554,157266,9
S063,M06302,2024,河南,物理,554,150371,25
S063,M06302,2025,河南,物理,554,156829,25
S063,M06303,2023,北京,物理,555,140433,3
S063,M06303,2024,北京,物理,554,157744,26
S063,M06303,2025,北京,物理,554,152329,30
S063,M06303,2023,广东,物理,555,147253,29
S063,M06303,2024,广东,物理,555,146062,11
S063,M06303,2025,广东,物理,555,143291,25
S063,M06303,2023,江苏,物理,555,144854,26
S063,M06303,2024,江苏,物理,556,129257,17
S063,M06303,2025,江苏,物理,556,132642,24
S063,M06303,2023,四川,物理,555,140760,6
S063,M06303,2024,四川,物理,555,141938,3
S063,M06303,2025,四川,物理,556,135999,24
S063,M06303,2023,湖南,物理,557,123220,22
S063,M06303,2024,湖南,物理,557,122591,12
S063,M06303,2025,湖南,物理,556,131063,14
S063,M06303,2023,河南,物理,551,194629,29
S063,M06303,2024,河南,物理,550,210839,12
S063,M06303,2025,河南,物理,550,199738,14
S063,M06304,2023,北京,物理,556,130812,8
S063,M06304,2024,北京,物理,557,124585,11
S063,M06304,2025,北京,物理,556,128657,7
S063,M06304,2023,广东,物理,555,143600,22
S063,M06304,2024,广东,物理,555,148148,14
S063,M06304,2025,广东,物理,554,158212,27
S063,M06304,2023,江苏,物理,554,156064,29
S063,M06304,2024,江苏,物理,554,158668,2
S063,M06304,2025,江苏,物理,555,138324,30
S063,M06304,2023,四川,物理,557,128603,9
S063,M06304,2024,四川,物理,555,144695,24
S063,M06304,2025,四川,物理,554,148710,18
S063,M06304,2023,湖南,物理,557,121039,5
S063,M06304,2024,湖南,物理,557,125972,8
S063,M06304,2025,湖南,物理,556,133234,25
S063,M06304,2023,河南,物理,557,121312,15
S063,M06304,2024,河南,物理,557,123183,23
S063,M06304,2025,河南,物理,556,134312,11
S063,M06305,2023,北京,物理,555,146663,5
S063,M06305,2024,北京,物理,553,165051,16
S063,M06305,2025,北京,物理,553,161417,16
S063,M06305,2023,广东,物理,554,154718,2
S063,M06305,2024,广东,物理,555,139515,24
S063,M06305,2025,广东,物理,554,155076,3
S063,M06305,2023,江苏,物理,556,138193,4
S063,M06305,2024,江苏,物理,556,137435,6
S063,M06305,2025,江苏,物理,556,135424,3
S063,M06305,2023,四川,物理,556,130640,9
S063,M06305,2024,四川,物理,554,149480,23
S063,M06305,2025,四川,物理,556,134562,17
S063,M06305,2023,湖南,物理,553,161631,23
S063,M06305,2024,湖南,物理,554,153155,22
S063,M06305,2025,湖南,物理,553,163782,12
S063,M06305,2023,河南,物理,558,112386,26
S063,M06305,2024,河南,物理,560,100254,28
S063,M06305,2025,河南,物理,558,112691,15
S063,M06306,2023,北京,物理,555,141225,3
S063,M06306,2024,北京,物理,555,145018,6
S063,M06306,2025,北京,物理,556,136805,19
S063,M06306,2023,广东,物理,550,208647,14
S063,M06306,2024,广东,物理,551,185158,3
S063,M06306,2025,广东,物理,551,190826,7
S063,M06306,2023,江苏,物理,551,186787,13
S063,M06306,2024,江苏,物理,551,191643,22
S063,M06306,2025,江苏,物理,552,177679,18
S063,M06306,2023,四川,物理,554,153003,25
S063,M06306,2024,四川,物理,553,163056,18
S063,M06306,2025,四川,物理,553,169902,9
S063,M06306,2023,湖南,物理,552,176193,22
S063,M06306,2024,湖南,物理,550,200819,29
S063,M06306,2025,湖南,物理,551,195495,24
S063,M06306,2023,河南,物理,556,132862,12
S063,M06306,2024,河南,物理,555,141506,21
S063,M06306,2025,河南,物理,556,130349,16
S064,M06401,2023,北京,物理,554,152602,2
S064,M06401,2024,北京,物理,554,159498,16
S064,M06401,2025,北京,物理,553,164143,26
S064,M06401,2023,广东,物理,552,177287,13
S064,M06401,2024,广东,物理,551,185379,19
S064,M06401,2025,广东,物理,551,185014,5
S064,M06401,2023,江苏,物理,560,100600,6
S064,M06401,2024,江苏,物理,561,92829,28
S064,M06401,2025,江苏,物理,562,89549,27
S064,M06401,2023,四川,物理,552,173005,29
S064,M06401,2024,四川,物理,552,183844,16
S064,M06401,2025,四川,物理,552,178010,19
S064,M06401,2023,湖南,物理,555,139250,11
S064,M06401,2024,湖南,物理,554,153628,28
S064,M06401,2025,湖南,物理,554,153841,11
S064,M06401,2023,河南,物理,554,153085,13
S064,M06401,2024,河南,物理,554,151291,7
S064,M06401,2025,河南,物理,553,167109,14
S064,M06402,2023,北京,物理,556,132548,5
S064,M06402,2024,北京,物理,554,149204,12
S064,M06402,2025,北京,物理,555,140827,14
S064,M06402,2023,北京,历史,555,143260,5
S064,M06402,2024,北京,历史,555,141648,7
S064,M06402,2025,北京,历史,555,145666,5
S064,M06402,2023,广东,物理,558,112820,22
S064,M06402,2024,广东,物理,557,122153,15
S064,M06402,2025,广东,物理,559,110582,22
S064,M06402,2023,广东,历史,559,107203,15
S064,M06402,2024,广东,历史,558,115562,8
S064,M06402,2025,广东,历史,558,112478,2
S064,M06402,2023,江苏,物理,563,80865,14
S064,M06402,2024,江苏,物理,563,82803,30
S064,M06402,2025,江苏,物理,562,86855,28
S064,M06402,2023,江苏,历史,562,87356,12
S064,M06402,2024,江苏,历史,561,90742,19
S064,M06402,2025,江苏,历史,563,79213,14
S064,M06402,2023,四川,物理,555,147677,30
S064,M06402,2024,四川,物理,553,162191,14
S064,M06402,2025,四川,物理,553,164548,2
S064,M06402,2023,四川,历史,555,145532,16
S064,M06402,2024,四川,历史,554,151932,19
S064,M06402,2025,四川,历史,554,150950,25
S064,M06402,2023,湖南,物理,554,159143,5
S064,M06402,2024,湖南,物理,555,147806,20
S064,M06402,2025,湖南,物理,555,146938,11
S064,M06402,2023,湖南,历史,554,151785,29
S064,M06402,2024,湖南,历史,554,156848,19
S064,M06402,2025,湖南,历史,553,164955,11
S064,M06402,2023,河南,物理,552,177834,3
S064,M06402,2024,河南,物理,553,167153,27
S064,M06402,2025,河南,物理,553,164700,14
S064,M06402,2023,河南,历史,553,163495,22
S064,M06402,2024,河南,历史,552,175693,20
S064,M06402,2025,河南,历史,554,159188,6
S064,M06403,2023,北京,物理,555,142590,24
S064,M06403,2024,北京,物理,555,138582,16
S064,M06403,2025,北京,物理,555,139321,17
S064,M06403,2023,广东,物理,554,153131,16
S064,M06403,2024,广东,物理,553,167890,5
S064,M06403,2025,广东,物理,554,155957,3
S064,M06403,2023,江苏,物理,561,91864,14
S064,M06403,2024,江苏,物理,560,99342,10
S064,M06403,2025,江苏,物理,560,99049,6
S064,M06403,2023,四川,物理,556,134134,5
S064,M06403,2024,四川,物理,556,135415,13
S064,M06403,2025,四川,物理,557,128581,10
S064,M06403,2023,湖南,物理,555,138904,24
S064,M06403,2024,湖南,物理,554,151180,20
S064,M06403,2025,湖南,物理,554,150294,4
S064,M06403,2023,河南,物理,551,190884,7
S064,M06403,2024,河南,物理,551,190668,11
S064,M06403,2025,河南,物理,551,186316,26
S064,M06404,2023,北京,历史,558,117611,27
S064,M06404,2024,北京,历史,557,125309,16
S064,M06404,2025,北京,历史,557,121142,28
S064,M06404,2023,广东,历史,554,156774,26
S064,M06404,2024,广东,历史,555,147859,5
S064,M06404,2025,广东,历史,555,142784,23
S064,M06404,2023,江苏,历史,560,98192,13
S064,M06404,2024,江苏,历史,561,94393,11
S064,M06404,2025,江苏,历史,561,92573,26
S064,M06404,2023,四川,历史,555,142453,9
S064,M06404,2024,四川,历史,554,154568,16
S064,M06404,2025,四川,历史,554,149039,16
S064,M06404,2023,湖南,历史,554,155761,18
S064,M06404,2024,湖南,历史,553,166068,24
S064,M06404,2025,湖南,历史,553,159781,22
S064,M06404,2023,河南,历史,552,178045,22
S064,M06404,2024,河南,历史,552,176927,28
S064,M06404,2025,河南,历史,552,178887,30
S064,M06405,2023,北京,物理,550,209990,15
S064,M06405,2024,北京,物理,551,190866,25
S064,M06405,2025,北京,物理,551,185962,28
S064,M06405,2023,北京,历史,550,207730,21
S064,M06405,2024,北京,历史,551,190598,30
S064,M06405,2025,北京,历史,551,186718,5
S064,M06405,2023,广东,物理,552,175483,14
S064,M06405,2024,广东,物理,553,161958,15
S064,M06405,2025,广东,物理,552,175564,29
S064,M06405,2023,广东,历史,552,175176,9
S064,M06405,2024,广东,历史,552,172559,10
S064,M06405,2025,广东,历史,551,184386,14
S064,M06405,2023,江苏,物理,560,101323,13
S064,M06405,2024,江苏,物理,559,109479,24
S064,M06405,2025,江苏,物理,560,100733,22
S064,M06405,2023,江苏,历史,560,98391,19
S064,M06405,2024,江苏,历史,558,113598,13
S064,M06405,2025,江苏,历史,558,112904,9
S064,M06405,2023,四川,物理,553,162279,12
S064,M06405,2024,四川,物理,554,155248,28
S064,M06405,2025,四川,物理,554,154484,19
S064,M06405,2023,四川,历史,554,154687,28
S064,M06405,2024,四川,历史,554,155625,19
S064,M06405,2025,四川,历史,554,150689,27
S064,M06405,2023,湖南,物理,551,194770,21
S064,M06405,2024,湖南,物理,552,173865,27
S064,M06405,2025,湖南,物理,551,193103,7
S064,M06405,2023,湖南,历史,552,177822,10
S064,M06405,2024,湖南,历史,552,174572,9
S064,M06405,2025,湖南,历史,551,185636,9
S064,M06405,2023,河南,物理,554,152294,2
S064,M06405,2024,河南,物理,554,156367,12
S064,M06405,2025,河南,物理,554,153207,21
S064,M06405,2023,河南,历史,553,164101,21
S064,M06405,2024,河南,历史,555,142858,4
S064,M06405,2025,河南,历史,554,152392,30
S064,M06406,2023,北京,物理,551,196980,24
S064,M06406,2024,北京,物理,551,189612,5
S064,M06406,2025,北京,物理,551,197715,30
S064,M06406,2023,北京,历史,551,192173,2
S064,M06406,2024,北京,历史,550,199160,18
S064,M06406,2025,北京,历史,550,204257,12
S064,M06406,2023,广东,物理,552,180396,7
S064,M06406,2024,广东,物理,553,165442,7
S064,M06406,2025,广东,物理,553,171466,24
S064,M06406,2023,广东,历史,552,172739,11
S064,M06406,2024,广东,历史,553,161513,10
S064,M06406,2025,广东,历史,553,162198,5
S064,M06406,2023,江苏,物理,559,104656,17
S064,M06406,2024,江苏,物理,560,102099,9
S064,M06406,2025,江苏,物理,559,104017,13
S064,M06406,2023,江苏,历史,559,104272,16
S064,M06406,2024,江苏,历史,559,107770,23
S064,M06406,2025,江苏,历史,560,100328,13
S064,M06406,2023,四川,物理,552,176918,7
S064,M06406,2024,四川,物理,554,157986,11
S064,M06406,2025,四川,物理,553,164192,4
S064,M06406,2023,四川,历史,552,173334,23
S064,M06406,2024,四川,历史,554,152430,19
S064,M06406,2025,四川,历史,554,152899,12
S064,M06406,2023,湖南,物理,552,182864,21
S064,M06406,2024,湖南,物理,553,163215,11
S064,M06406,2025,湖南,物理,553,165696,15
S064,M06406,2023,湖南,历史,553,166870,8
S064,M06406,2024,湖南,历史,553,165388,6
S064,M06406,2025,湖南,历史,553,162290,10
S064,M06406,2023,河南,物理,550,204051,23
S064,M06406,2024,河南,物理,550,209999,16
S064,M06406,2025,河南,物理,550,201815,29
S064,M06406,2023,河南,历史,549,215953,3
S064,M06406,2024,河南,历史,550,203261,13
S064,M06406,2025,河南,历史,551,185475,16
S064,M06407,2023,北京,历史,555,140764,10
S064,M06407,2024,北京,历史,554,154045,26
S064,M06407,2025,北京,历史,555,141648,4
S064,M06407,2023,广东,历史,557,121079,24
S064,M06407,2024,广东,历史,558,116084,30
S064,M06407,2025,广东,历史,556,130679,28
S064,M06407,2023,江苏,历史,561,94915,6
S064,M06407,2024,江苏,历史,561,94286,2
S064,M06407,2025,江苏,历史,561,90384,30
S064,M06407,2023,四川,历史,553,167636,28
S064,M06407,2024,四川,历史,553,161551,22
S064,M06407,2025,四川,历史,554,159033,3
S064,M06407,2023,湖南,历史,554,159592,26
S064,M06407,2024,湖南,历史,553,161465,26
S064,M06407,2025,湖南,历史,553,163239,6
S064,M06407,2023,河南,历史,553,167218,21
S064,M06407,2024,河南,历史,554,150019,12
S064,M06407,2025,河南,历史,554,149665,29
S064,M06408,2023,北京,物理,561,94255,4
S064,M06408,2024,北京,物理,560,96776,27
S064,M06408,2025,北京,物理,560,97336,18
S064,M06408,2023,广东,物理,563,79347,19
S064,M06408,2024,广东,物理,562,85511,5
S064,M06408,2025,广东,物理,562,87081,6
S064,M06408,2023,江苏,物理,569,53063,8
S064,M06408,2024,江苏,物理,569,53926,26
S064,M06408,2025,江苏,物理,570,49792,29
S064,M06408,2023,四川,物理,562,89392,7
S064,M06408,2024,四川,物理,562,86508,20
S064,M06408,2025,四川,物理,562,88595,24
S064,M06408,2023,湖南,物理,561,90970,27
S064,M06408,2024,湖南,物理,561,92893,16
S064,M06408,2025,湖南,物理,562,85453,28
S064,M06408,2023,河南,物理,561,90481,30
S064,M06408,2024,河南,物理,561,94682,18
S064,M06408,2025,河南,物理,562,88166,27
S065,M06501,2023,北京,物理,555,140887,23
S065,M06501,2024,北京,物理,555,142299,12
S065,M06501,2025,北京,物理,554,152102,14
S065,M06501,2023,广东,物理,555,139633,20
S065,M06501,2024,广东,物理,556,135689,16
S065,M06501,2025,广东,物理,556,130234,7
S065,M06501,2023,江苏,物理,552,176896,8
S065,M06501,2024,江苏,物理,552,177568,13
S065,M06501,2025,江苏,物理,552,176772,25
S065,M06501,2023,四川,物理,553,165318,3
S065,M06501,2024,四川,物理,553,166470,17
S065,M06501,2025,四川,物理,552,175982,4
S065,M06501,2023,湖南,物理,552,183445,14
S065,M06501,2024,湖南,物理,553,164800,29
S065,M06501,2025,湖南,物理,552,178446,17
S065,M06501,2023,河南,物理,551,189927,13
S065,M06501,2024,河南,物理,552,173548,23
S065,M06501,2025,河南,物理,552,172597,26
S065,M06502,2023,北京,物理,555,146197,30
S065,M06502,2024,北京,物理,556,133893,13
S065,M06502,2025,北京,物理,555,140873,30
S065,M06502,2023,广东,物理,553,170492,22
S065,M06502,2024,广东,物理,553,160960,19
S065,M06502,2025,广东,物理,553,160045,8
S065,M06502,2023,江苏,物理,549,212928,26
